stock_item_key,stock_item,color,selling_package,buying_package,size_val,lead_time_days,quantity_per_outer,is_chiller_stock,tax_rate,unit_price,recommended_retail_price,typical_weight_per_unit,tk_stock_item,_version,date_from,date_to,recommended_retail_Price,typical_Weight_Per_Unit
532,Furry gorilla with big eyes slippers (Black) XL,Black,Each,Each,XL,12,1,False,12.0,32.0,47.84,0.4,531,1,1900-01-01,2021-11-20,,
533,Animal with big feet slippers (Brown) S,Unknown,Each,Each,S,12,1,False,12.0,32.0,47.84,0.35,532,1,1900-01-01,2021-11-20,,
534,Animal with big feet slippers (Brown) M,Unknown,Each,Each,M,12,1,False,12.0,32.0,47.84,0.35,533,1,1900-01-01,2021-11-20,,
535,Animal with big feet slippers (Brown) L,Unknown,Each,Each,L,12,1,False,12.0,32.0,47.84,0.35,534,1,1900-01-01,2021-11-20,,
536,Animal with big feet slippers (Brown) XL,Unknown,Each,Each,XL,12,1,False,12.0,32.0,47.84,0.4,535,1,1900-01-01,2021-11-20,,
537,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,536,1,1900-01-01,2021-11-20,,
538,USB food flash drive - fortune cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,537,1,1900-01-01,2021-11-20,,
539,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,538,1,1900-01-01,2021-11-20,,
540,USB food flash drive - donut,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,539,1,1900-01-01,2021-11-20,,
541,USB food flash drive - cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,540,1,1900-01-01,2021-11-20,,
542,USB food flash drive - chocolate bar,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,541,1,1900-01-01,2021-11-20,,
543,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,542,1,1900-01-01,2021-11-20,,
544,USB food flash drive - dim sum 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,543,1,1900-01-01,2021-11-20,,
545,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,544,1,1900-01-01,2021-11-20,,
546,USB food flash drive - hot dog,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,545,1,1900-01-01,2021-11-20,,
547,USB food flash drive - hamburger,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,546,1,1900-01-01,2021-11-20,,
548,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,547,1,1900-01-01,2021-11-20,,
549,DBA joke mug - mind if I join you? (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,548,1,1900-01-01,2021-11-20,,
550,DBA joke mug - mind if I join you? (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,549,1,1900-01-01,2021-11-20,,
551,DBA joke mug - daaaaaa-ta (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,550,1,1900-01-01,2021-11-20,,
552,DBA joke mug - daaaaaa-ta (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,551,1,1900-01-01,2021-11-20,,
553,DBA joke mug - you might be a DBA if (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,552,1,1900-01-01,2021-11-20,,
554,DBA joke mug - you might be a DBA if (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,553,1,1900-01-01,2021-11-20,,
555,DBA joke mug - it depends (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,554,1,1900-01-01,2021-11-20,,
556,DBA joke mug - it depends (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,555,1,1900-01-01,2021-11-20,,
557,DBA joke mug - I will get you in order (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,556,1,1900-01-01,2021-11-20,,
558,DBA joke mug - I will get you in order (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,557,1,1900-01-01,2021-11-20,,
559,DBA joke mug - SELECT caffeine FROM mug (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,558,1,1900-01-01,2021-11-20,,
560,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,559,1,1900-01-01,2021-11-20,,
561,DBA joke mug - two types of DBAs (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,560,1,1900-01-01,2021-11-20,,
562,DBA joke mug - two types of DBAs (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,561,1,1900-01-01,2021-11-20,,
563,Developer joke mug - Oct 31 = Dec 25 (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,562,1,1900-01-01,2021-11-20,,
564,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,563,1,1900-01-01,2021-11-20,,
565,Developer joke mug - that's a hardware problem (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,564,1,1900-01-01,2021-11-20,,
566,Developer joke mug - that's a hardware problem (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,565,1,1900-01-01,2021-11-20,,
567,Developer joke mug - fun was unexpected at this time (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,566,1,1900-01-01,2021-11-20,,
568,Developer joke mug - fun was unexpected at this time (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,567,1,1900-01-01,2021-11-20,,
569,Developer joke mug - when your hammer is C++ (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,568,1,1900-01-01,2021-11-20,,
570,Developer joke mug - when your hammer is C++ (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,569,1,1900-01-01,2021-11-20,,
571,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,570,1,1900-01-01,2021-11-20,,
572,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,571,1,1900-01-01,2021-11-20,,
573,Developer joke mug - (hip- hip- array) (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,572,1,1900-01-01,2021-11-20,,
574,Developer joke mug - (hip- hip- array) (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,573,1,1900-01-01,2021-11-20,,
575,Developer joke mug - understanding recursion requires understanding recursion (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,574,1,1900-01-01,2021-11-20,,
576,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,575,1,1900-01-01,2021-11-20,,
577,Developer joke mug - there are 10 types of people in the world (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,576,1,1900-01-01,2021-11-20,,
578,Developer joke mug - there are 10 types of people in the world (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,577,1,1900-01-01,2021-11-20,,
579,Developer joke mug - a foo walks into a bar (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,578,1,1900-01-01,2021-11-20,,
580,Developer joke mug - a foo walks into a bar (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,579,1,1900-01-01,2021-11-20,,
581,Developer joke mug - this code was generated by a tool (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,580,1,1900-01-01,2021-11-20,,
582,Developer joke mug - this code was generated by a tool (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,581,1,1900-01-01,2021-11-20,,
583,Developer joke mug - old C developers never die (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,582,1,1900-01-01,2021-11-20,,
584,Developer joke mug - old C developers never die (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,583,1,1900-01-01,2021-11-20,,
585,IT joke mug - keyboard not found � press F1 to continue (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,584,1,1900-01-01,2021-11-20,,
586,IT joke mug - keyboard not found � press F1 to continue (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,585,1,1900-01-01,2021-11-20,,
587,IT joke mug - that behavior is by design (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,586,1,1900-01-01,2021-11-20,,
588,IT joke mug - that behavior is by design (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,587,1,1900-01-01,2021-11-20,,
589,IT joke mug - hardware: part of the computer that can be kicked (White),White,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,588,1,1900-01-01,2021-11-20,,
590,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Each,Each,Unknown,12,1,False,12.0,13.0,19.44,0.15,589,1,1900-01-01,2021-11-20,,
591,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,590,1,1900-01-01,2021-11-20,,
592,USB food flash drive - hamburger,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,591,1,1900-01-01,2021-11-20,,
593,USB food flash drive - hot dog,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,592,1,1900-01-01,2021-11-20,,
594,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,593,1,1900-01-01,2021-11-20,,
595,USB food flash drive - dim sum 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,594,1,1900-01-01,2021-11-20,,
596,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,595,1,1900-01-01,2021-11-20,,
597,USB food flash drive - chocolate bar,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,596,1,1900-01-01,2021-11-20,,
598,USB food flash drive - cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,597,1,1900-01-01,2021-11-20,,
599,USB food flash drive - donut,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,598,1,1900-01-01,2021-11-20,,
600,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,599,1,1900-01-01,2021-11-20,,
601,USB food flash drive - fortune cookie,Unknown,Each,Each,Unknown,14,1,False,14.0,32.0,47.84,0.05,600,1,1900-01-01,2021-11-20,,
602,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.0,240.0,358.8,0.5,601,1,1900-01-01,2021-11-20,,
603,USB missile launcher (Green),Unknown,Each,Each,Unknown,14,1,False,14.0,25.0,37.38,0.3,602,1,1900-01-01,2021-11-20,,
604,USB rocket launcher (Gray),Steel Gray,Each,Each,Unknown,14,1,False,14.0,25.0,37.38,0.3,603,1,1900-01-01,2021-11-20,,
605,Small sized bubblewrap roll 10m,Unknown,Each,Each,10m,14,10,False,14.0,4.5,6.73,5.0,604,1,1900-01-01,2021-11-20,,
606,Medium sized bubblewrap roll 20m,Unknown,Each,Each,20m,14,10,False,14.0,20.0,29.9,6.0,605,1,1900-01-01,2021-11-20,,
607,Large sized bubblewrap roll 50m,Unknown,Each,Each,50m,14,10,False,14.0,24.0,35.88,10.0,606,1,1900-01-01,2021-11-20,,
608,10 mm Double sided bubble wrap 10m,Unknown,Each,Each,10m,14,10,False,14.0,15.0,22.43,5.0,607,1,1900-01-01,2021-11-20,,
609,10 mm Double sided bubble wrap 20m,Unknown,Each,Each,20m,14,10,False,14.0,30.0,44.85,6.0,608,1,1900-01-01,2021-11-20,,
610,10 mm Double sided bubble wrap 50m,Unknown,Each,Each,50m,14,10,False,14.0,105.0,156.98,10.0,609,1,1900-01-01,2021-11-20,,
611,20 mm Double sided bubble wrap 10m,Unknown,Each,Each,10m,14,10,False,14.0,18.0,26.91,5.0,610,1,1900-01-01,2021-11-20,,
612,20 mm Double sided bubble wrap 20m,Unknown,Each,Each,20m,14,10,False,14.0,33.0,49.34,6.0,611,1,1900-01-01,2021-11-20,,
613,20 mm Double sided bubble wrap 50m,Unknown,Each,Each,50m,14,10,False,14.0,108.0,161.46,10.0,612,1,1900-01-01,2021-11-20,,
614,32 mm Double sided bubble wrap 10m,Unknown,Each,Each,10m,14,10,False,14.0,22.0,32.89,5.0,613,1,1900-01-01,2021-11-20,,
615,32 mm Double sided bubble wrap 20m,Unknown,Each,Each,20m,14,10,False,14.0,37.0,55.32,6.0,614,1,1900-01-01,2021-11-20,,
616,32 mm Double sided bubble wrap 50m,Unknown,Each,Each,50m,14,10,False,14.0,112.0,167.44,10.0,615,1,1900-01-01,2021-11-20,,
617,10 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,10m,14,10,False,14.0,26.0,38.87,5.0,616,1,1900-01-01,2021-11-20,,
618,10 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,20m,14,10,False,14.0,42.0,62.79,6.0,617,1,1900-01-01,2021-11-20,,
619,10 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,50m,14,10,False,14.0,99.0,148.01,10.0,618,1,1900-01-01,2021-11-20,,
620,20 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,10m,14,10,False,14.0,29.0,43.36,5.0,619,1,1900-01-01,2021-11-20,,
621,20 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,20m,14,10,False,14.0,45.0,67.28,6.0,620,1,1900-01-01,2021-11-20,,
622,20 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,50m,14,10,False,14.0,102.0,152.49,10.0,621,1,1900-01-01,2021-11-20,,
623,32 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,10m,14,10,False,14.0,32.0,47.84,5.0,622,1,1900-01-01,2021-11-20,,
624,32 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,20m,14,10,False,14.0,48.0,71.76,6.0,623,1,1900-01-01,2021-11-20,,
625,32 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,50m,14,10,False,14.0,105.0,156.98,10.0,624,1,1900-01-01,2021-11-20,,
626,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,1.5m,14,1,False,14.0,240.0,358.8,10.0,625,1,1900-01-01,2021-11-20,,
627,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,1.5m,14,1,False,14.0,240.0,358.8,10.0,626,1,1900-01-01,2021-11-20,,
628,Bubblewrap dispenser (Red) 1.5m,Red,Each,Each,1.5m,14,1,False,14.0,240.0,358.8,10.0,627,1,1900-01-01,2021-11-20,,
629,Shipping carton (Brown) 413x285x187mm,Unknown,Each,Each,413x285x187mm,14,25,False,14.0,1.05,1.57,0.3,628,1,1900-01-01,2021-11-20,,
630,Shipping carton (Brown) 500x310x310mm,Unknown,Each,Each,500x310x310mm,14,25,False,14.0,2.55,3.81,0.4,629,1,1900-01-01,2021-11-20,,
631,Shipping carton (Brown) 229x229x229mm,Unknown,Each,Each,229x229x229mm,14,25,False,14.0,1.05,1.57,0.3,630,1,1900-01-01,2021-11-20,,
632,Shipping carton (Brown) 279x254x217mm,Unknown,Each,Each,279x254x217mm,14,25,False,14.0,1.11,1.66,0.3,631,1,1900-01-01,2021-11-20,,
633,Shipping carton (Brown) 356x229x229mm,Unknown,Each,Each,356x229x229mm,14,25,False,14.0,1.14,1.7,0.4,632,1,1900-01-01,2021-11-20,,
634,Shipping carton (Brown) 457x279x279mm,Unknown,Each,Each,457x279x279mm,14,25,False,14.0,1.28,1.91,0.4,633,1,1900-01-01,2021-11-20,,
635,Shipping carton (Brown) 480x270x320mm,Unknown,Each,Each,480x270x320mm,14,25,False,14.0,2.74,4.1,0.4,634,1,1900-01-01,2021-11-20,,
636,Shipping carton (Brown) 305x305x305mm,Unknown,Each,Each,305x305x305mm,14,25,False,14.0,3.5,5.23,0.3,635,1,1900-01-01,2021-11-20,,
637,Shipping carton (Brown) 356x356x279mm,Unknown,Each,Each,356x356x279mm,14,25,False,14.0,2.04,3.05,0.3,636,1,1900-01-01,2021-11-20,,
638,Shipping carton (Brown) 457x457x457mm,Unknown,Each,Each,457x457x457mm,14,25,False,14.0,2.1,3.14,0.4,637,1,1900-01-01,2021-11-20,,
639,Express post box 5kg (White) 350x280x130mm,Unknown,Each,Each,350x280x130mm,14,25,False,14.0,0.95,1.42,0.2,638,1,1900-01-01,2021-11-20,,
640,3 kg Courier post bag (White) 300x190x95mm,Unknown,Each,Each,300x190x95mm,14,25,False,14.0,0.66,0.99,0.1,639,1,1900-01-01,2021-11-20,,
641,Clear packaging tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,26,False,14.0,2.9,4.34,0.5,640,1,1900-01-01,2021-11-20,,
642,Clear packaging tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,20,False,14.0,3.5,5.23,0.7,641,1,1900-01-01,2021-11-20,,
643,Black and orange fragile despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,36,False,14.0,3.7,5.53,0.5,642,1,1900-01-01,2021-11-20,,
644,Black and orange fragile despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,36,False,14.0,4.1,6.13,0.7,643,1,1900-01-01,2021-11-20,,
645,Black and orange glass with care despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,644,1,1900-01-01,2021-11-20,,
646,Black and orange glass with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,645,1,1900-01-01,2021-11-20,,
647,Black and orange handle with care despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,646,1,1900-01-01,2021-11-20,,
648,Black and orange handle with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,647,1,1900-01-01,2021-11-20,,
649,Black and orange this way up despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,648,1,1900-01-01,2021-11-20,,
650,Black and orange this way up despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,649,1,1900-01-01,2021-11-20,,
651,Black and yellow heavy despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,650,1,1900-01-01,2021-11-20,,
652,Black and yellow heavy despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,651,1,1900-01-01,2021-11-20,,
653,Red and white urgent despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.0,3.7,5.53,0.5,652,1,1900-01-01,2021-11-20,,
654,Red and white urgent  heavy despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.0,4.1,6.13,0.7,653,1,1900-01-01,2021-11-20,,
655,Tape dispenser (Black),Unknown,Each,Each,Unknown,20,10,False,20.0,32.0,47.84,1.0,654,1,1900-01-01,2021-11-20,,
656,Tape dispenser (Red),Unknown,Each,Each,Unknown,20,10,False,20.0,32.0,47.84,1.0,655,1,1900-01-01,2021-11-20,,
657,Tape dispenser (Blue),Unknown,Each,Each,Unknown,20,10,False,20.0,32.0,47.84,1.0,656,1,1900-01-01,2021-11-20,,
658,Permanent marker black 5mm nib (Black) 5mm,Unknown,Each,Each,5mm,14,12,False,14.0,2.7,4.04,0.1,657,1,1900-01-01,2021-11-20,,
659,Permanent marker blue 5mm nib (Blue) 5mm,Unknown,Each,Each,5mm,14,12,False,14.0,2.7,4.04,0.1,658,1,1900-01-01,2021-11-20,,
660,Permanent marker red 5mm nib (Red) 5mm,Unknown,Each,Each,5mm,14,12,False,14.0,2.7,4.04,0.1,659,1,1900-01-01,2021-11-20,,
661,Packing knife with metal insert blade (Yellow) 9mm,Unknown,Each,Each,9mm,14,5,False,14.0,1.89,2.83,0.5,660,1,1900-01-01,2021-11-20,,
662,Packing knife with metal insert blade (Yellow) 18mm,Unknown,Each,Each,18mm,14,5,False,14.0,2.4,3.59,0.5,661,1,1900-01-01,2021-11-20,,
663,Small 9mm replacement blades 9mm,Unknown,Each,Each,9mm,14,10,False,14.0,4.1,6.13,0.7,662,1,1900-01-01,2021-11-20,,
664,Large  replacement blades 18mm,Unknown,Each,Each,18mm,14,10,False,14.0,4.3,6.43,0.8,663,1,1900-01-01,2021-11-20,,
665,Air cushion film 200mmx100mm 325m,Unknown,Each,Each,325m,14,1,False,14.0,87.0,130.07,5.0,664,1,1900-01-01,2021-11-20,,
666,Air cushion film 200mmx200mm 325m,Unknown,Each,Each,325m,14,1,False,14.0,90.0,134.55,6.0,665,1,1900-01-01,2021-11-20,,
667,Air cushion machine (Blue),Unknown,Each,Each,Unknown,20,1,False,20.0,1899.0,2839.01,10.0,666,1,1900-01-01,2021-11-20,,
668,Void fill 100 L bag (White) 100L,Unknown,Each,Each,100L,14,10,False,14.0,12.5,18.69,0.25,667,1,1900-01-01,2021-11-20,,
669,Void fill 200 L bag (White) 200L,Unknown,Each,Each,200L,14,10,False,14.0,25.0,37.38,0.5,668,1,1900-01-01,2021-11-20,,
670,Void fill 300 L bag (White) 300L,Unknown,Each,Each,300L,14,10,False,14.0,37.5,56.06,0.75,669,1,1900-01-01,2021-11-20,,
671,Void fill 400 L bag (White) 400L,Unknown,Each,Each,400L,14,10,False,14.0,50.0,74.75,1.0,670,1,1900-01-01,2021-11-20,,
1,Void fill 400 L bag (White) 400L,Blue,Each,Each,400L,14,10,False,14.000,50.00,74.75,1.0,11408,2,2021-11-20,2199-12-31,74.75,1.000
2,Void fill 300 L bag (White) 300L,Blue,Each,Each,300L,14,10,False,14.000,37.50,56.06,0.75,12769,2,2021-11-20,2199-12-31,56.06,.750
3,Void fill 200 L bag (White) 200L,Blue,Each,Each,200L,14,10,False,14.000,25.00,37.38,0.5,12788,2,2021-11-20,2199-12-31,37.38,.500
4,Void fill 100 L bag (White) 100L,Unknown,Each,Each,100L,14,10,False,14.000,12.50,18.69,0.25,12807,2,2021-11-20,2199-12-31,18.69,.250
5,Air cushion machine (Blue),Gray,Each,Each,Unknown,20,1,False,20.000,1899.00,2839.01,10.0,12826,2,2021-11-20,2199-12-31,2839.01,10.000
6,Air cushion film 200mmx200mm 325m,Unknown,Each,Each,325m,14,1,False,14.000,90.00,134.55,6.0,12845,2,2021-11-20,2199-12-31,134.55,6.000
7,Air cushion film 200mmx100mm 325m,Unknown,Each,Each,325m,14,1,False,14.000,87.00,130.07,5.0,12864,2,2021-11-20,2199-12-31,130.07,5.000
8,Large  replacement blades 18mm,Unknown,Each,Each,18mm,14,10,False,14.000,4.30,6.43,0.8,12883,2,2021-11-20,2199-12-31,6.43,.800
9,Small 9mm replacement blades 9mm,Unknown,Each,Each,9mm,14,10,False,14.000,4.10,6.13,0.7,12902,2,2021-11-20,2199-12-31,6.13,.700
10,Packing knife with metal insert blade (Yellow) 18mm,Unknown,Each,Each,18mm,14,5,False,14.000,2.40,3.59,0.5,12921,2,2021-11-20,2199-12-31,3.59,.500
11,Packing knife with metal insert blade (Yellow) 9mm,Blue,Each,Each,9mm,14,5,False,14.000,1.89,2.83,0.5,12940,2,2021-11-20,2199-12-31,2.83,.500
12,Permanent marker red 5mm nib (Red) 5mm,Blue,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,12959,2,2021-11-20,2199-12-31,4.04,.100
13,Permanent marker blue 5mm nib (Blue) 5mm,Blue,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,12978,2,2021-11-20,2199-12-31,4.04,.100
14,Permanent marker black 5mm nib (Black) 5mm,Blue,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,12997,2,2021-11-20,2199-12-31,4.04,.100
15,Tape dispenser (Blue),Unknown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,13016,2,2021-11-20,2199-12-31,47.84,1.000
16,Tape dispenser (Red),Gray,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,13035,2,2021-11-20,2199-12-31,47.84,1.000
17,Tape dispenser (Black),Gray,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,13054,2,2021-11-20,2199-12-31,47.84,1.000
18,Red and white urgent  heavy despatch tape  48mmx100m,Gray,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,13073,2,2021-11-20,2199-12-31,6.13,.700
19,Red and white urgent despatch tape 48mmx75m,Green,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,13092,2,2021-11-20,2199-12-31,5.53,.500
20,Black and yellow heavy despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,13111,2,2021-11-20,2199-12-31,6.13,.700
21,Black and yellow heavy despatch tape  48mmx75m,Green,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,13130,2,2021-11-20,2199-12-31,5.53,.500
22,Black and orange this way up despatch tape  48mmx100m,Green,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,13149,2,2021-11-20,2199-12-31,6.13,.700
23,Black and orange this way up despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,13168,2,2021-11-20,2199-12-31,5.53,.500
24,Black and orange handle with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,13187,2,2021-11-20,2199-12-31,6.13,.700
